id,post_pt_root_id,tag,post_pt_position,hks_0,hks_1,hks_2,hks_3,hks_4,hks_5,hks_6,hks_7,hks_8,hks_9,hks_10,hks_11,hks_12,hks_13,hks_14,hks_15,hks_16,hks_17,hks_18,hks_19,hks_20,hks_21,hks_22,hks_23,hks_24,hks_25,hks_26,hks_27,hks_28,hks_29,hks_30,hks_31
121377,864691135993185985,shaft,[187728 213876  23307],4.6890043476427265e-07,4.5416859738251133e-07,4.3708323512543687e-07,4.174550037838018e-07,3.951612707168464e-07,3.701854216758967e-07,3.426624559522074e-07,3.12925653965375e-07,2.815446162564395e-07,2.4933999734866674e-07,2.1735675901326454e-07,1.8677921642878242e-07,1.5878185356994626e-07,1.343324443621403e-07,1.1399473964658786e-07,9.780259596188944e-08,8.527325381797056e-08,7.5578447521017e-08,6.781215057327234e-08,6.123475269159263e-08,5.5389530180198223e-08,5.00746026417345e-08,4.523855096250708e-08,4.088200248676763e-08,3.700218969912536e-08,3.3574435594931414e-08,3.055349430770929e-08,2.7882980287082517e-08,2.5505511769667936e-08,2.3369038686684675e-08,2.1428779927082582e-08,1.9647215354788468e-08
124303,864691135993185985,shaft,[190546 214154  23230],4.932398298237046e-07,4.770517450117592e-07,4.5831711944000553e-07,4.3684983110228724e-07,4.1254470984026155e-07,3.8542179489678567e-07,3.5567658069292404e-07,3.2372964370016366e-07,2.9026387525030923e-07,2.5623210374759474e-07,2.2281468851828496e-07,1.913099280458865e-07,1.6295472849563094e-07,1.3870105975583905e-07,1.1900895957795509e-07,1.0373997839295134e-07,9.221881793071351e-08,8.346199059677672e-08,7.647918603530643e-08,7.050578810713983e-08,6.507645213697135e-08,5.996327327366184e-08,5.507334505632065e-08,5.037725205309351e-08,4.5877595167023524e-08,4.159630545732031e-08,3.75656025410652e-08,3.38195611832876e-08,3.038714792218701e-08,2.7286433335180466e-08,2.451927712640059e-08,2.2067741136633237e-08
124335,864691135993185985,spine,[191132 214346  23226],4.7324261580511353e-07,4.6894125648155355e-07,4.6391799872361255e-07,4.580964352956894e-07,4.5141048254699036e-07,4.438128649994995e-07,4.3528494512119486e-07,4.258466025303858e-07,4.155637855295134e-07,4.045501812693867e-07,3.9295868059292706e-07,3.809588243287301e-07,3.686992801445208e-07,3.562602279746563e-07,3.4360831779331076e-07,3.305729045935587e-07,3.168607895653404e-07,3.021137959765174e-07,2.8599315045108033e-07,2.6826027532717594e-07,2.488284363610534e-07,2.2778112102467932e-07,2.053712986878439e-07,1.8201507994327e-07,1.582796203248355e-07,1.3485493579530057e-07,1.1249957310048964e-07,9.195759249969844e-08,7.385554623329871e-08,5.860082112371856e-08,4.631217711533163e-08,3.68119726451057e-08
124815,864691135993185985,shaft,[191432 213972  23214],4.2986586909790083e-07,4.162208735496209e-07,4.004274043799735e-07,3.8232712666280806e-07,3.6182911485043216e-07,3.3894675238325967e-07,3.1383952422331847e-07,2.8685411506009037e-07,2.585549089146322e-07,2.297294789912509e-07,2.013520889269121e-07,1.744911462908111e-07,1.5015901733713195e-07,1.291263202567565e-07,1.1175229684648524e-07,9.790182809430035e-08,8.70053189691438e-08,7.825888602106069e-08,7.088325536598464e-08,6.431957203473366e-08,5.828380274679834e-08,5.269885992962859e-08,4.758717714648034e-08,4.299000764779547e-08,3.892723693152129e-08,3.5383421307819924e-08,3.230764382300517e-08,2.962220436783835e-08,2.723720108293436e-08,2.5067214869995627e-08,2.3045555535633507e-08,2.113199141899688e-08
124750,864691135993185985,shaft,[191998 215454  23166],2.988481301238616e-07,2.936610967210427e-07,2.8758430558930934e-07,2.80515736722504e-07,2.723631227161012e-07,2.630545613130035e-07,2.525518315548624e-07,2.4086562947014366e-07,2.2807087492315955e-07,2.1431890822797753e-07,1.9984214319948855e-07,1.8494627878643216e-07,1.699864913699208e-07,1.553279891520765e-07,1.4129771861525046e-07,1.281406115434278e-07,1.1599617393248004e-07,1.0490524463147314e-07,9.48427578602472e-08,8.575803156153943e-08,7.760052436350197e-08,7.032055188820536e-08,6.385287409307724e-08,5.81020792666277e-08,5.294497826675561e-08,4.8251602431642484e-08,4.3913620644537323e-08,3.986484626310876e-08,3.608408911960499e-08,3.258136122960825e-08,2.9376918482699926e-08,2.648359537421273e-08
124748,864691135993185985,shaft,[192182 215644  23127],4.1314621357040834e-07,4.0509029702870267e-07,3.9565985194953825e-07,3.8470095313598454e-07,3.720768306946357e-07,3.576850499582615e-07,3.4147903893941027e-07,3.2349271860820926e-07,3.038652891983708e-07,2.8286107950663653e-07,2.6087731242782584e-07,2.384317698406597e-07,2.1612420068893157e-07,1.9457125594957513e-07,1.743245493751087e-07,1.5579187932992493e-07,1.3918639937571764e-07,1.2452162605754533e-07,1.1165208414372765e-07,1.0034014004812381e-07,9.03223480861458e-08,8.135711181435563e-08,7.324987924539587e-08,6.586086787777302e-08,5.910149515095314e-08,5.2923692730478017e-08,4.730451077672731e-08,4.222880552297027e-08,3.767516244388573e-08,3.36105669061111e-08,2.999470186131036e-08,2.678816919839154e-08
122914,864691135993185985,shaft,[192530 213866  23188],2.793305414819969e-07,2.7442604276087857e-07,2.6868555974304847e-07,2.6201522591665525e-07,2.5433101093572496e-07,2.4556860012326224e-07,2.3569557156464532e-07,2.247250110166752e-07,2.1272873236505874e-07,1.998471384459477e-07,1.862918406571463e-07,1.7233712019780377e-07,1.5829795894230678e-07,1.444961310749379e-07,1.3122100012034873e-07,1.1869576446234295e-07,1.0705955478305158e-07,9.636943207948347e-08,8.661717605318929e-08,7.775077482424771e-08,6.969373980272883e-08,6.23621347256867e-08,5.5681004422872175e-08,4.95973630603101e-08,4.408356314020891e-08,3.912875960637779e-08,3.4724099950618984e-08,3.085083644515211e-08,2.747638275540888e-08,2.4556589636555915e-08,2.2039620111178122e-08,1.9868646157954933e-08
124820,864691135993185985,shaft,[194124 213722  23179],2.506303444381754e-07,2.467044883818999e-07,2.420994106566665e-07,2.3673442263800584e-07,2.3053476057939462e-07,2.2343918255955525e-07,2.1540957529113458e-07,2.064420406969627e-07,1.9657817350953354e-07,1.859142850703252e-07,1.7460542113602712e-07,1.6286066249300495e-07,1.5092709261614866e-07,1.3906257089709665e-07,1.2750192814211217e-07,1.1642582135275774e-07,1.059432318627526e-07,9.609468388953811e-08,8.687416950788096e-08,7.825875596206263e-08,7.02326083887759e-08,6.279803864172378e-08,5.597414808193718e-08,4.978726892946819e-08,4.4257231789224757e-08,3.938376590602985e-08,3.5138251429977374e-08,3.146427504570375e-08,2.8286033521328923e-08,2.552031440268274e-08,2.308739542100541e-08,2.0917906678714437e-08
123908,864691135993185985,shaft,[195284 213604  23158],2.724761314878396e-07,2.671024899105766e-07,2.608288739525341e-07,2.535617599597597e-07,2.452220875865458e-07,2.35757001100165e-07,2.2515401949812035e-07,2.134564284495634e-07,2.0077748009195026e-07,1.8730961929515434e-07,1.7332392739773988e-07,1.5915515348940955e-07,1.4517011864123036e-07,1.3172245835506791e-07,1.1910356044651177e-07,1.0750475464072124e-07,9.700457762766765e-08,8.758498950993754e-08,7.916630380346509e-08,7.164271670968228e-08,6.490549557618231e-08,5.885336468371474e-08,5.339668697664324e-08,4.8459548291559414e-08,4.397931245580071e-08,3.990303859900296e-08,3.6182763269000056e-08,3.277311935789404e-08,2.9633539727388433e-08,2.6733884194482423e-08,2.4059012382263915e-08,2.1607804987160067e-08
124767,864691135993185985,shaft,[195522 213534  23154],2.768366184392448e-07,2.713425237680064e-07,2.6492453922425284e-07,2.5748504872110847e-07,2.489405909131838e-07,2.3923382607837624e-07,2.2834809909136986e-07,2.1632344268129363e-07,2.032716349275082e-07,1.893864902406486e-07,1.7494440265499733e-07,1.602901385139564e-07,1.458050786364178e-07,1.3186023173257543e-07,1.1876361043342409e-07,1.06717822844494e-07,9.580406334214288e-08,8.599971105195322e-08,7.722119482987456e-08,6.937122829367322e-08,6.2369402577709e-08,5.615742620090213e-08,5.068525008884469e-08,4.5892218307887816e-08,4.1695996077699534e-08,3.799496729748595e-08,3.4681984677832545e-08,3.1662205410913575e-08,2.8866679692817798e-08,2.625647466973804e-08,2.3817598873321243e-08,2.1551161744632726e-08
123873,864691135993185985,shaft,[196170 213656  23116],4.3694441459764137e-07,4.253235147771673e-07,4.117903784176123e-07,3.9616454410199345e-07,3.7830705070125026e-07,3.581495844920933e-07,3.357296104562952e-07,3.1122846129167033e-07,2.8500614990599014e-07,2.576228012568532e-07,2.29833243828222e-07,2.0254077154423654e-07,1.7670160332051047e-07,1.5318579369563893e-07,1.326222757655133e-07,1.1527702734093748e-07,1.0101820977330842e-07,8.93958132203055e-08,7.980932398433112e-08,7.168740341100435e-08,6.460071989922424e-08,5.828077454991007e-08,5.257842460672695e-08,4.741357560710621e-08,4.274217444765192e-08,3.853851918285822e-08,3.478355366008855e-08,3.1455107055350245e-08,2.8520873127866555e-08,2.5935906554955504e-08,2.3645225834053865e-08,2.159041802899509e-08
124783,864691135993185985,shaft,[197028 213516  23107],4.6384141328684177e-07,4.505617163731324e-07,4.351061838170046e-07,4.1727495386629066e-07,3.969188502616132e-07,3.739740677977447e-07,3.4850407725113807e-07,3.2074521033373416e-07,2.9114850281278913e-07,2.604055823344624e-07,2.2944203696819174e-07,1.9936057292767937e-07,1.713224328786238e-07,1.46372716877163e-07,1.2524295822583347e-07,1.0819291380451913e-07,9.496282850535995e-08,8.48764347952929e-08,7.70644976983625e-08,7.070917641093768e-08,6.520035187424328e-08,6.016338210902601e-08,5.540319328532908e-08,5.083550879315609e-08,4.6440351139771647e-08,4.223491836096434e-08,3.825470682084732e-08,3.453832035245107e-08,3.111590074966098e-08,2.8002305770546583e-08,2.5195854550833826e-08,2.2681701907477544e-08
122190,864691135993185985,shaft,[202948 213330  22953],3.00897796836391e-07,2.9553937713158284e-07,2.8926453523952167e-07,2.819696064046767e-07,2.7356180107370456e-07,2.639704679997028e-07,2.531612265346488e-07,2.4115215212474755e-07,2.2803007514730212e-07,2.1396363329249846e-07,1.992083556404007e-07,1.8409847527026912e-07,1.6902139528834668e-07,1.543746708363247e-07,1.4051188796075244e-07,1.276907628711998e-07,1.1603997478951206e-07,1.0555674962644545e-07,9.613535257560955e-08,8.761393512611359e-08,7.982197975906482e-08,7.261514399125126e-08,6.589286338641926e-08,5.960026060512772e-08,5.3718904438329196e-08,4.825255607395782e-08,4.32138616410572e-08,3.86150710516282e-08,3.4462419239314534e-08,3.0752750708157916e-08,2.7471676679039085e-08,2.4592808154224853e-08
122189,864691135993185985,shaft,[203404 213260  22940],3.1044140882839604e-07,3.0535435925002544e-07,2.993944455787938e-07,2.924613480792021e-07,2.8446409321423244e-07,2.7533130097362003e-07,2.650239785074667e-07,2.5355003537062447e-07,2.4097863700563553e-07,2.2745120435825215e-07,2.1318467589493012e-07,1.984623042927481e-07,1.836087816148373e-07,1.6895071515202692e-07,1.5477011770091053e-07,1.4126513580033994e-07,1.2853404960343114e-07,1.1659138941120632e-07,1.0540974935752288e-07,9.496621013245376e-08,8.526953672906387e-08,7.635675621974587e-08,6.826621545210926e-08,6.100604646729637e-08,5.453666446277953e-08,4.877616908076036e-08,4.362451261807412e-08,3.8992675081751434e-08,3.482151883694342e-08,3.108206936511811e-08,2.7760365686400083e-08,2.4838279406139487e-08
4623,864691135280028065,spine,[163084 172614  22226],7.058677213506613e-07,6.982438257934841e-07,6.893190660701407e-07,6.789478977142643e-07,6.670010931892205e-07,6.533819212940893e-07,6.380462040813387e-07,6.210247575710834e-07,6.024448317553982e-07,5.825447188604576e-07,5.61673263282145e-07,5.402648619362014e-07,5.187827205547346e-07,4.976308006072418e-07,4.770486665576488e-07,4.5701979952670315e-07,4.372336063754736e-07,4.171322865295596e-07,3.960410625922253e-07,3.733378577147172e-07,3.48596811083117e-07,3.2166102993324334e-07,2.9264872947890355e-07,2.619300318308585e-07,2.3010396218484676e-07,1.9797533293162354e-07,1.665119824420916e-07,1.3676413694813132e-07,1.0974103185062098e-07,8.625896224285177e-08,6.679659064786933e-08,5.140847200386874e-08
83602,864691135280028065,spine,[160402 169532  22386],1.7627226796744233e-07,1.7395427735306768e-07,1.712480292779953e-07,1.6811262831009513e-07,1.6451274607486934e-07,1.6042315640694278e-07,1.5583401768663397e-07,1.5075629008540347e-07,1.4522619680787006e-07,1.3930717186592803e-07,1.3308753854338026e-07,1.2667261486127328e-07,1.2017140221702903e-07,1.1368045560575412e-07,1.072700910498409e-07,1.0097893859125935e-07,9.482015629941573e-08,8.879658157710639e-08,8.291641389751553e-08,7.720080434337296e-08,7.168093092170461e-08,6.638909097244072e-08,6.134989792398586e-08,5.6574799676049104e-08,5.20610580464256e-08,4.779604858689646e-08,4.376609538606583e-08,3.9965494395686736e-08,3.6399760814798974e-08,3.308056614249843e-08,3.0015921642323e-08,2.7202222854814148e-08
4690,864691135280028065,shaft,[162178 170664  22362],2.907032159375941e-07,2.8574042014302724e-07,2.79934676413184e-07,2.7319234007681386e-07,2.654299030321616e-07,2.565837550689564e-07,2.466220155962401e-07,2.3555743815544005e-07,2.234594099837594e-07,2.104619991851113e-07,1.967642853189254e-07,1.8261957346039408e-07,1.6831233337238781e-07,1.5412607567910866e-07,1.403106699691177e-07,1.2706067125934926e-07,1.145131971141973e-07,1.0276385264269067e-07,9.188766963333712e-08,8.194896037986923e-08,7.29941212874057e-08,6.503651653426902e-08,5.804829162638462e-08,5.196586392394329e-08,4.6703610181836964e-08,4.2165911601538166e-08,3.8253481003464374e-08,3.486731987362774e-08,3.19141331663428e-08,2.9312243284250995e-08,2.69941640305794e-08,2.490360605435422e-08
41360,864691135280028065,shaft,[163650 173320  22322],4.0334876763141986e-07,3.957454816325514e-07,3.868233864256452e-07,3.764251308745069e-07,3.644051749051323e-07,3.506452135311891e-07,3.350740512866306e-07,3.1769114864316447e-07,2.985915775105581e-07,2.7798811729418086e-07,2.5622406483711014e-07,2.3376889825839834e-07,2.1118963872927568e-07,1.8909513489388263e-07,1.680591302013687e-07,1.4853892179655953e-07,1.3081435807492477e-07,1.1496993293652639e-07,1.0092755810952372e-07,8.851513568516434e-08,7.754027493090968e-08,6.784069157262923e-08,5.9300226256625196e-08,5.1837488724003496e-08,4.538196955990343e-08,3.985161686381873e-08,3.5141740870774594e-08,3.1128008663063494e-08,2.7677740999609576e-08,2.4661347644750766e-08,2.1961825188770397e-08,1.9485068295111934e-08
41813,864691135280028065,spine,[163806 173536  22315],3.125685477451254e-07,3.0912144871267803e-07,3.050464723923908e-07,3.0025384373052904e-07,2.946510142186007e-07,2.8814693873870136e-07,2.806579330836217e-07,2.7211503374882034e-07,2.6247241896689497e-07,2.5171597739683234e-07,2.398706439695224e-07,2.2700488822285326e-07,2.132310323825121e-07,1.9870108065186846e-07,1.8359924653815825e-07,1.6813356140327766e-07,1.5252872429626974e-07,1.370203313926667e-07,1.2184821478557515e-07,1.0724642329031118e-07,9.343032873992057e-08,8.058464785280093e-08,6.885593842501068e-08,5.834940443141616e-08,4.912692654818499e-08,4.1204360463116195e-08,3.454935105517919e-08,2.9081386844863237e-08,2.4673490316897518e-08,2.115626201946142e-08,1.8330954451657412e-08,1.5997542830570847e-08
43799,864691135280028065,spine,[167262 174908  22333],6.568103443792618e-07,6.357486166834225e-07,6.113115483850981e-07,5.832226668150527e-07,5.512989046149796e-07,5.15506527193033e-07,4.760262632280134e-07,4.333203645160843e-07,3.881879444922766e-07,3.417878147519917e-07,2.95602930841794e-07,2.513224245605557e-07,2.1063225230822006e-07,1.7493757618182142e-07,1.450839084492853e-07,1.2117913772532056e-07,1.0261172483973629e-07,8.828834082500132e-08,7.699894587806743e-08,6.773708269552992e-08,5.983703804820187e-08,5.292350457495097e-08,4.678451891849369e-08,4.12773206744925e-08,3.629508975976563e-08,3.176338413354753e-08,2.7636129923579157e-08,2.3885613421583454e-08,2.0493380808487375e-08,1.7446198184515817e-08,1.4735081907907943e-08,1.235329623776722e-08
29429,864691135280028065,spine,[165668 162750  22396],7.329025002483304e-07,7.285998338215346e-07,7.235040179561284e-07,7.174974660193858e-07,7.10456913541386e-07,7.022581706805603e-07,6.927828541156502e-07,6.819271110569057e-07,6.696119340860638e-07,6.557940643881689e-07,6.404757549321488e-07,6.237109748191565e-07,6.056052233032211e-07,5.863062196259133e-07,5.659834434829129e-07,5.447958093789331e-07,5.228489024108889e-07,5.001471141910464e-07,4.765527113068945e-07,4.517717183241106e-07,4.253884986712401e-07,3.969580958728387e-07,3.661383974829224e-07,3.3282062931634403e-07,2.9721794536244187e-07,2.598975857834757e-07,2.21765888866193e-07,1.8401481108953993e-07,1.480221971026117e-07,1.151928541228084e-07,8.67465278475138e-08,6.34928080318463e-08
2574,864691135280028065,shaft,[169146 172366  22550],3.228662628515084e-07,3.1569270252641403e-07,3.073247798411051e-07,2.976418184380972e-07,2.8654414565025224e-07,2.7396922429017676e-07,2.59911016638769e-07,2.444408595395892e-07,2.2772644922830299e-07,2.1004363705408036e-07,1.9177432531367715e-07,1.7338404741129355e-07,1.5537627989976303e-07,1.3822793857745185e-07,1.2232040330483906e-07,1.0788795788864117e-07,9.500382471071318e-08,8.360941298789294e-08,7.357121698337805e-08,6.473728691707663e-08,5.697223283878033e-08,5.016859018395626e-08,4.4243781847954653e-08,3.912934939195694e-08,3.475497050847502e-08,3.103310895678723e-08,2.7853900701811958e-08,2.5095214811095046e-08,2.2642513862421405e-08,2.0406831315494826e-08,1.833219093731272e-08,1.639211155415912e-08
2573,864691135280028065,shaft,[169374 172118  22553],3.5435105002117735e-07,3.4400650806435783e-07,3.3202124258539134e-07,3.182670810261325e-07,3.026628367129387e-07,2.852006670454711e-07,2.659758635724384e-07,2.452161450758152e-07,2.2330364781725727e-07,2.0077996445795607e-07,1.7832325167294638e-07,1.566888617826826e-07,1.366133985153861e-07,1.1869682341637089e-07,1.0329390376302458e-07,9.045493684276332e-08,7.994509958263443e-08,7.13400979716302e-08,6.415916893278904e-08,5.7981157443922975e-08,5.250670687322757e-08,4.756229940689638e-08,4.306496596638967e-08,3.8973774009496466e-08,3.5251549826148234e-08,3.1849507146814185e-08,2.8712562358456733e-08,2.5793607358564736e-08,2.306471518374411e-08,2.051882708652222e-08,1.816266242553568e-08,1.6006507205197736e-08
41745,864691135280028065,spine,[167714 174742  22330],1.6223984266607009e-06,1.579289451579582e-06,1.5287249548015396e-06,1.4698333092030271e-06,1.401824832109054e-06,1.3240886739601985e-06,1.236319809024534e-06,1.138673242088487e-06,1.0319336311312168e-06,9.176754439258449e-07,7.983727883365186e-07,6.774035133119321e-07,5.588875347276487e-07,4.473164096255198e-07,3.469803556505374e-07,2.612793683956642e-07,1.9209332976016914e-07,1.3943306099729874e-07,1.0154512131010391e-07,7.548046770343463e-08,5.792339506875033e-08,4.594524312625891e-08,3.7409044976102394e-08,3.097846162283151e-08,2.589880649422906e-08,2.1758041898848393e-08,1.8326592552227807e-08,1.546801292749849e-08,1.3087573117747536e-08,1.1104284887553906e-08,9.442416496419277e-09,8.035043579268003e-09
9795,864691135280028065,shaft,[167770 174554  22348],3.770257789259506e-07,3.666386564482501e-07,3.5456598111420615e-07,3.4065882949460093e-07,3.2480907247227246e-07,3.0697542923417465e-07,2.872140214922262e-07,2.6571017922746654e-07,2.4280535761298925e-07,2.1900980645289296e-07,1.9498934652188546e-07,1.7151545599763701e-07,1.4937454780879317e-07,1.2924636010518797e-07,1.1158027753571772e-07,9.651310177819011e-08,8.386852851204005e-08,7.324863984573534e-08,6.418130004016323e-08,5.625582963150093e-08,4.91915214589456e-08,4.283210938212693e-08,3.710181123181407e-08,3.196303732298435e-08,2.7392475042910676e-08,2.3370735006235002e-08,1.9875367317835232e-08,1.687335118344356e-08,1.4316640435656106e-08,1.2145298906011429e-08,1.0297193937275521e-08,8.717891037945987e-09
9797,864691135280028065,shaft,[168258 174502  22382],2.9514415342564566e-07,2.8780120090717973e-07,2.792863830187448e-07,2.695043468382485e-07,2.5839119434453337e-07,2.4593254915873277e-07,2.3218391639936822e-07,2.1729055206841924e-07,2.0150204184183152e-07,1.8517481847312141e-07,1.6875499375880886e-07,1.5273578811623282e-07,1.3759014707869149e-07,1.236900138152941e-07,1.1123585224507507e-07,1.0022567450780153e-07,9.048318374584075e-08,8.173829305115398e-08,7.372407217198782e-08,6.624558012841855e-08,5.919853868609449e-08,5.255020791977871e-08,4.631018387057076e-08,4.050813293564047e-08,3.517898692340462e-08,3.035087349529402e-08,2.6035085070057902e-08,2.222136798609456e-08,1.8880885260280643e-08,1.5974649836741596e-08,1.3461680608983892e-08,1.1302346727276983e-08
9805,864691135280028065,shaft,[168492 177130  22332],3.440642523109812e-07,3.353935489859942e-07,3.252704284885996e-07,3.135447870869265e-07,3.000909871543299e-07,2.848277272569907e-07,2.6774236048356325e-07,2.4891786859556705e-07,2.2855866557203444e-07,2.070089561501826e-07,1.8475524601903866e-07,1.6240418035797986e-07,1.4063002144132312e-07,1.2009413676818856e-07,1.0135100498390449e-07,8.476667310027038e-08,7.047817838280606e-08,5.840979291664755e-08,4.833728412108984e-08,3.9969863429406144e-08,3.301717615772922e-08,2.7225820077295142e-08,2.2389799354795535e-08,1.8347293081035794e-08,1.4972877251113953e-08,1.2168670819033334e-08,9.855129354550829e-09,7.96256614114729e-09,6.4254778693349355e-09,5.181067726729823e-09,4.171309514577067e-09,3.346538158428189e-09
9803,864691135280028065,soma,[168580 177672  22321],3.6500148368821684e-07,3.557630163556356e-07,3.4497520450805426e-07,3.3247696370663805e-07,3.1813275958040646e-07,3.018536159274585e-07,2.836228622011871e-07,2.6352476429617496e-07,2.417720633729911e-07,2.1872590122123964e-07,1.9489939655119196e-07,1.7093568031812992e-07,1.4755437062079158e-07,1.254686310221801e-07,1.0528721230974749e-07,8.74274353531989e-08,7.206795053594689e-08,5.915819059992437e-08,4.8477860654534824e-08,3.97187255346906e-08,3.255703638419579e-08,2.6698743598396263e-08,2.1897399122899877e-08,1.7954143417988885e-08,1.4709805334335911e-08,1.2035979370313847e-08,9.828301202934447e-09,8.002223373247772e-09,6.490008909552035e-09,5.2378601260194554e-09,4.203348043931963e-09,3.353508893170852e-09
9804,864691135280028065,soma,[168656 177932  22312],4.4273637677788884e-07,4.312231655514174e-07,4.1778196699411425e-07,4.022139049495068e-07,3.843528523537739e-07,3.6409195640999166e-07,3.414161345784502e-07,3.164381792859839e-07,2.894334019573463e-07,2.6086447637386754e-07,2.3138527301739185e-07,2.0181185201756476e-07,1.7305286438350136e-07,1.4600226427679268e-07,1.2141340300390142e-07,9.978896869127595e-08,8.132499206059845e-08,6.593049592005468e-08,5.3311260173142624e-08,4.3076872986670975e-08,3.482709110305844e-08,2.819774804968816e-08,2.2874635210405513e-08,1.8593657922191336e-08,1.513817464399008e-08,1.2335093513530388e-08,1.004876475268971e-08,8.173638520842948e-09,6.628050782215681e-09,5.350385423099278e-09,4.296360003697381e-09,3.434905137710306e-09
13147,864691135280028065,soma,[169842 178412  22435],3.683147864356528e-07,3.588720933175742e-07,3.478512027366243e-07,3.350905387050274e-07,3.2045577865675074e-07,3.0386154082508235e-07,2.852978201533557e-07,2.64859153094831e-07,2.427722731057243e-07,2.194153823664501e-07,1.953199346033292e-07,1.711455278287802e-07,1.4762212748206515e-07,1.2546276682883316e-07,1.0526297624127307e-07,8.741507010718373e-08,7.20672558425265e-08,5.9142908668486296e-08,4.8408717297963916e-08,3.955878035253847e-08,3.2281733973046563e-08,2.629768199710044e-08,2.137134242722278e-08,1.731280985368353e-08,1.397236146792078e-08,1.1232063595448452e-08,8.99677956362268e-09,7.1866919889978886e-09,5.731904591779297e-09,4.56913579538136e-09,3.6408521652967845e-09,2.896646908938094e-09
11983,864691135280028065,soma,[170208 177894  22456],3.5048403914218394e-07,3.4171725665350716e-07,3.314823449755631e-07,3.1962729259955404e-07,3.06024344555656e-07,2.9058968647552714e-07,2.7330741061641285e-07,2.5425591678791784e-07,2.3363291597119055e-07,2.117728834824422e-07,1.891489131180707e-07,1.6635082369788807e-07,1.440347729026234e-07,1.2284760427344038e-07,1.0334043010254753e-07,8.589558162925861e-08,7.069154834116908e-08,5.7717210507468226e-08,4.682455268198374e-08,3.779285084455041e-08,3.0379344067334064e-08,2.434774604535195e-08,1.948032813577765e-08,1.558199036770532e-08,1.2480589626066638e-08,1.0025032734170756e-08,8.082911624469146e-09,6.539820555342939e-09,5.300823646284078e-09,4.292030539099416e-09,3.459753806406018e-09,2.7668493539912594e-09
13366,864691135280028065,soma,[170346 177618  22452],3.646842988677882e-07,3.5457379908043954e-07,3.42790290694649e-07,3.29170719105311e-07,3.135852644504225e-07,2.959616607355928e-07,2.7631457225901995e-07,2.547775920024876e-07,2.3163287247180032e-07,2.073303794203133e-07,1.824862336115144e-07,1.5784936530932844e-07,1.3423009430945134e-07,1.1239495401495319e-07,9.294787202200742e-08,7.623235488521922e-08,6.229189481655064e-08,5.090798528644567e-08,4.1701102156318954e-08,3.4250057346503875e-08,2.818166352158412e-08,2.3207688923545713e-08,1.911773413582218e-08,1.575260812879841e-08,1.2980119448165661e-08,1.0683882730699386e-08,8.764359289152653e-09,7.1443954831313575e-09,5.7711241956300775e-09,4.611062122732621e-09,3.6411117677580108e-09,2.8406786937420393e-09
29432,864691135280028065,soma,[170654 178900  22389],3.6032348801144997e-07,3.512123891609553e-07,3.4057324723397555e-07,3.28247293782643e-07,3.1410109447544286e-07,2.980473657753261e-07,2.800705026602233e-07,2.6025497482660294e-07,2.388126267999407e-07,2.1610235313022602e-07,1.9263336999442104e-07,1.6904281158870708e-07,1.4604156882468356e-07,1.243306114833405e-07,1.045026551152667e-07,8.695602893477676e-08,7.185051765946732e-08,5.9122041947325786e-08,4.854746294082189e-08,3.982820193486588e-08,3.265869549881502e-08,2.6763642454649026e-08,2.19091568331417e-08,1.79013483938349e-08,1.4582010566986593e-08,1.1824617583319315e-08,9.530331435817817e-09,7.623177275758021e-09,6.044443594859624e-09,4.74730887957939e-09,3.6927045330287243e-09,2.846615354576413e-09
30400,864691135280028065,soma,[170940 178598  22397],3.63376153486032e-07,3.5395633109768276e-07,3.4296755310329733e-07,3.302516956080189e-07,3.156789447684672e-07,2.99169639451317e-07,2.807207599066222e-07,2.6043493603447093e-07,2.385475916380485e-07,2.1544518524846437e-07,1.91665312230332e-07,1.6786927388826436e-07,1.447816209327398e-07,1.2310051538876528e-07,1.0339627135185968e-07,8.602744488330542e-08,7.110518315201088e-08,5.8520631552977985e-08,4.802181719597625e-08,3.930355401012126e-08,3.207428544655527e-08,2.6085912626061905e-08,2.1135833388327206e-08,1.705772441109864e-08,1.371171005238733e-08,1.0977345622771485e-08,8.749727200376696e-09,6.938258007421902e-09,5.466891678926647e-09,4.274139247328321e-09,3.311623841781542e-09,2.5411983678034445e-09
32738,864691135280028065,shaft,[171000 177968  22447],3.391651491057706e-07,3.30594441005617e-07,3.205748845662638e-07,3.0895088428512087e-07,2.955885744050572e-07,2.8039517198860286e-07,2.6334306889507617e-07,2.44497194487628e-07,2.2404225353899124e-07,2.0230402539087947e-07,1.7975661906458614e-07,1.570066668550848e-07,1.3474767687439198e-07,1.1368467932217151e-07,9.444059120365847e-08,7.746750639023055e-08,6.299095843908285e-08,5.1006243045644734e-08,4.132425354891057e-08,3.364277583352182e-08,2.7613842836643546e-08,2.2891370758385323e-08,1.9160765498708455e-08,1.6157650826753105e-08,1.3677646227384112e-08,1.157571286523862e-08,9.756874097056154e-09,8.163595716059422e-09,6.763713258744369e-09,5.539806279319534e-09,4.480392031156642e-09,3.5740921022685973e-09
